srcIP,srcPort,dstIP,dstPort,numPackets,numBytes,streamID,maybe_TotalPackets,maybe_PercentFiltered,numPacketsSent,numBytesSent,numPacketsRecv,numBytesRecv,relStartTimestampInSec,duration,bpsSent,bpsRecv
"172.16.133.24",56569,"96.43.146.48",443,90,67763,229,0,0,48,38468,42,29295,0.640205,275.353133,1117,851
"172.16.133.24",56568,"96.43.146.48",443,193,161859,230,0,0,86,64540,107,97319,0.641327,274.929528,1878,2831
"172.16.133.24",56570,"96.43.146.48",443,115,91765,231,0,0,58,50212,57,41553,0.64255,274.87755100000004,1461,1209
"172.16.133.24",57115,"96.43.146.176",443,332,279723,232,0,0,154,141861,178,137862,0.643648,275.059698,4125,4009
"172.16.133.24",56567,"96.43.146.48",443,200,153491,233,0,0,93,79870,107,73621,0.645795,146.26000000000002,4368,4026
"172.16.133.24",57212,"96.43.146.176",443,542,462715,234,0,0,221,164254,321,298461,0.647124,275.12623199999996,4776,8678
"157.56.234.118",443,"172.16.133.37",59833,111,49505,235,0,0,76,47405,35,2100,0.650979,287.845389,1317,58
"172.16.133.132",50400,"76.13.6.174",80,9,1929,236,0,0,5,717,4,1212,0.654294,0.121305,47285,79930
"172.16.133.92",55696,"216.219.115.163",443,457,36862,237,0,0,304,22939,153,13923,0.654738,298.21772799999997,615,373
"172.16.133.92",55697,"216.115.217.201",443,457,36862,238,0,0,304,22939,153,13923,0.65482,298.22262600000005,615,373
"172.16.133.92",55693,"64.74.80.188",443,457,36862,239,0,0,304,22939,153,13923,0.65487,298.221616,615,373
"172.16.133.92",55695,"216.115.216.101",443,457,36862,240,0,0,304,22939,153,13923,0.654931,298.22251600000004,615,373
"172.16.133.37",60538,"172.16.139.250",5440,10,1022,241,0,0,10,1022,0,0,0.655465,0.01689700000000005,483872,0
"172.16.133.37",59832,"157.56.234.118",443,117,17788,242,0,0,59,14308,58,3480,0.656485,283.572089,403,98
"172.16.128.233",55207,"172.16.133.233",22,4,240,243,0,0,2,120,2,120,0.661317,0.2063649999999999,4651,4651
"172.16.133.29",60708,"23.0.49.244",80,8,492,244,0,0,4,240,4,252,0.66182,50.453802,38,39
"172.16.133.34",52661,"172.16.139.250",5500,150,56384,245,0,0,150,56384,0,0,0.664398,294.969874,1529,0
"172.16.133.29",60711,"23.0.49.244",80,6,366,246,0,0,3,180,3,186,0.681848,30.439978,47,48
"172.16.133.37",60539,"96.43.146.48",443,84,56725,247,0,0,40,28686,44,28039,0.681974,271.84383499999996,844,825
"172.16.133.53",53651,"67.217.94.254",443,110,8321,248,0,0,55,4230,55,4091,0.685118,290.189232,116,112
"172.16.133.29",60328,"23.33.81.244",80,72,36084,249,0,0,31,8022,41,28062,0.686806,269.253979,238,833
"172.16.133.12",57542,"96.43.146.176",443,25,8055,250,0,0,15,5010,10,3045,0.707796,240.357968,166,101
"172.16.133.60",62037,"216.115.208.199",443,149,27082,251,0,0,69,13405,80,13677,0.709426,298.66297,359,366
"172.16.133.37",60540,"96.43.146.48",443,36,15697,252,0,0,19,8522,17,7175,0.710806,270.638016,251,212
"172.16.133.37",60541,"96.43.146.48",443,59,32033,253,0,0,29,16623,30,15410,0.714887,272.49906000000004,488,452
"172.16.133.132",54615,"98.139.161.29",80,9,1428,254,0,0,5,715,4,713,0.724316,0.125892,45435,45308
"172.16.133.116",57461,"96.43.146.22",443,5,317,255,0,0,2,120,3,197,0.72814,0.066438,14449,23721
"172.16.133.132",44305,"98.138.19.88",80,10,1681,256,0,0,5,733,5,948,0.740143,0.18846799999999997,31114,40240
"172.16.133.29",60108,"23.33.81.244",80,139,83654,257,0,0,56,16178,83,67476,0.741853,272.51207600000004,474,1980
"157.56.240.102",443,"172.16.133.95",49359,1832,298723,258,0,0,1217,261823,615,36900,0.743398,240.26845699999998,8717,1228
"172.16.133.63",49370,"157.56.232.214",443,32,3828,259,0,0,16,2868,16,960,0.755443,270.332718,84,28
"202.68.93.36",443,"172.16.133.20",62259,5,331,260,0,0,3,211,2,120,0.757318,3.736671,451,256
"68.64.28.20",443,"172.16.133.26",53042,152,12179,261,0,0,76,6329,76,5850,0.758639,281.674327,179,166
"172.16.133.116",56985,"96.43.146.48",443,4,257,262,0,0,2,120,2,137,0.760374,0.05558700000000005,17270,19716
"172.16.133.132",52328,"98.139.240.23",80,9,1654,263,0,0,5,1036,4,618,0.763775,0.13112999999999997,63204,37703
"172.16.133.23",55024,"67.217.66.244",443,6,366,264,0,0,4,246,2,120,0.776757,0.062383999999999995,31546,15388
"172.16.133.23",55025,"216.219.115.250",443,6,366,265,0,0,4,246,2,120,0.781597,0.059301999999999966,33186,16188
"96.43.146.178",443,"172.16.133.45",61259,35,21031,266,0,0,21,15502,14,5529,0.795407,257.094052,482,172
"130.64.83.164",64216,"172.16.133.78",58905,195,15818,267,0,0,98,8835,97,6983,0.802865,298.75397,236,186
"172.16.133.29",60710,"23.0.49.244",80,89,48484,268,0,0,38,10115,51,38369,0.806816,269.31129799999997,300,1139
"172.16.133.78",59016,"172.16.139.250",5440,12,1142,269,0,0,12,1142,0,0,0.806817,0.0064509999999999845,1416214,0
"68.64.28.20",443,"172.16.133.36",64957,178,13647,270,0,0,89,6664,89,6983,0.810184,295.99998800000003,180,188
"172.16.133.29",60709,"23.0.49.244",80,84,46950,271,0,0,37,10482,47,36468,0.810762,269.11859599999997,311,1084
"172.16.133.23",55026,"68.64.30.250",443,6,366,272,0,0,4,246,2,120,0.812709,0.09934799999999999,19809,9663
"172.16.133.23",55027,"68.64.13.250",443,6,366,273,0,0,4,246,2,120,0.814579,0.10725799999999996,18348,8950
"172.16.133.63",64439,"74.125.226.195",443,185,137814,274,0,0,63,25035,122,112779,0.818315,293.956342,681,3069
"172.16.133.126",57827,"72.52.5.192",80,275,102291,275,0,0,152,46452,123,55839,0.832924,297.863712,1247,1499
"172.16.133.35",64163,"172.16.139.250",5500,4,348,276,0,0,4,348,0,0,0.838525,0.1967970000000001,14146,0
"172.16.133.73",59940,"23.32.176.63",443,139,72265,277,0,0,62,33019,77,39246,0.847974,284.84599099999997,927,1102
"172.16.133.67",55894,"172.16.139.250",5440,10,1022,278,0,0,10,1022,0,0,0.861131,0.005777000000000032,1415267,0
"172.16.133.42",57002,"172.16.139.250",5440,12,1142,279,0,0,12,1142,0,0,0.876189,0.009947999999999957,918375,0
"172.16.128.169",8014,"172.16.133.119",49271,5,446,280,0,0,3,326,2,120,0.883801,2.454059,1062,391
"172.16.128.169",8014,"172.16.133.10",10188,5,446,281,0,0,3,326,2,120,0.883802,2.6398,987,363
"172.16.133.56",61341,"172.16.139.250",5440,12,1142,282,0,0,12,1142,0,0,0.884902,0.006035000000000013,1513835,0
"23.20.10.203",443,"172.16.133.24",57631,5,331,283,0,0,3,211,2,120,0.887131,0.982886,1717,976
"172.16.133.63",49366,"172.16.139.250",5500,20,1740,284,0,0,20,1740,0,0,0.907335,240.195094,57,0
"64.56.203.22",443,"172.16.133.24",57609,4,240,285,0,0,2,120,2,120,0.91797,5.0644279999999995,189,189
"172.16.133.132",38635,"98.139.134.187",80,15,8483,286,0,0,8,942,7,7541,0.922033,0.14137699999999997,53304,426717
"172.16.133.67",51316,"216.115.216.44",443,203,16352,287,0,0,136,10286,67,6066,0.927077,124.835087,659,388
"172.16.133.67",51317,"216.219.115.17",443,201,16195,288,0,0,135,10220,66,5975,0.927078,124.83508400000001,654,382
"172.16.133.67",51318,"216.115.217.144",443,201,16195,289,0,0,135,10220,66,5975,0.927079,124.83594099999999,654,382
"172.16.133.67",51313,"64.74.80.15",443,201,16195,290,0,0,135,10220,66,5975,0.927156,124.83500500000001,654,382
"172.16.133.75",50875,"172.16.139.250",5440,10,1022,291,0,0,10,1022,0,0,0.938826,0.019920999999999967,410421,0
"172.16.133.41",52656,"172.16.139.250",5440,10,1022,292,0,0,10,1022,0,0,0.939436,0.014629000000000003,558889,0
"172.16.133.21",53015,"173.194.43.46",443,15,1014,293,0,0,7,420,8,594,0.939873,149.991781,22,31
"96.43.146.22",443,"172.16.133.53",53841,40,18857,294,0,0,17,2831,23,16026,0.947087,279.750393,80,458
"172.16.133.85",52185,"172.16.139.250",5440,12,1142,295,0,0,12,1142,0,0,0.95653,0.014842000000000022,615550,0
"157.56.241.150",443,"172.16.133.58",53926,76,44868,296,0,0,49,43248,27,1620,0.957831,240.302316,1439,53
"172.16.133.41",52657,"81.17.254.12",80,10,636,297,0,0,6,378,4,258,0.987014,19.119535000000003,158,107
"172.16.133.41",52658,"81.17.254.12",80,10,636,298,0,0,6,378,4,258,0.987336,19.114961,158,107
"172.16.133.116",52395,"96.43.146.48",443,1790,1510163,299,0,0,778,666243,1012,843920,0.990329,278.138415,19162,24273
"172.16.133.25",63141,"96.43.146.176",443,92,65164,300,0,0,38,14745,54,50419,0.997713,284.56961900000005,414,1417
"172.16.133.47",56533,"67.217.64.65",443,248,30474,301,0,0,119,13232,129,17242,1.000055,297.516275,355,463
"172.16.133.47",56535,"67.217.64.64",443,224,25415,302,0,0,108,12572,116,12843,1.000055,295.991639,339,347
"173.194.43.54",443,"172.16.133.66",53271,10,783,303,0,0,5,462,5,321,1.003751,53.844246,68,47
"70.99.54.203",28061,"172.16.133.78",58887,1323,1163548,304,0,0,839,1131579,484,31969,1.005809,298.224001,30355,857
"172.16.133.43",57701,"172.16.139.250",5440,12,1142,305,0,0,12,1142,0,0,1.011396,0.006213999999999942,1470228,0
"108.28.150.190",22350,"172.16.133.25",59887,226,16966,306,0,0,115,9922,111,7044,1.011451,297.47126,266,189
"64.56.203.22",443,"172.16.133.24",57656,4,240,307,0,0,2,120,2,120,1.013924,4.968475,193,193
"172.16.133.56",60846,"67.217.64.54",443,231,26047,308,0,0,114,13033,117,13014,1.023489,298.49965000000003,349,348
"172.16.133.56",60849,"67.217.64.49",443,221,25213,309,0,0,106,12541,115,12672,1.023542,294.392927,340,344
"172.16.133.13",52977,"172.16.139.250",5440,10,1022,310,0,0,10,1022,0,0,1.029186,0.015349999999999975,532638,0
"67.228.168.221",80,"172.16.133.48",59660,16,962,311,0,0,10,600,6,362,1.029642,25.352971,189,114
"172.16.133.132",50405,"76.13.6.174",80,9,1929,312,0,0,5,717,4,1212,1.029644,0.14536799999999994,39458,66699
"172.16.133.132",54620,"98.139.161.29",80,9,1428,313,0,0,5,715,4,713,1.034651,0.150188,38085,37979
"172.16.133.12",62872,"173.194.76.125",5222,14,907,314,0,0,7,420,7,487,1.051272,257.284716,13,15
"23.21.122.20",5222,"172.16.133.48",49219,43,8563,315,0,0,26,7388,17,1175,1.059281,269.680461,219,34
"23.21.122.20",5222,"172.16.133.54",64195,67,10363,316,0,0,33,7872,34,2491,1.060265,292.821737,215,68
"107.22.199.132",443,"172.16.133.24",56804,189,76070,317,0,0,95,19906,94,56164,1.062818,291.51206,546,1541
"54.235.187.196",443,"172.16.133.49",53682,161,87031,318,0,0,69,15585,92,71446,1.062967,281.699005,442,2029
"23.23.126.165",5222,"172.16.133.114",63437,74,11970,319,0,0,38,9420,36,2550,1.065296,291.15157,258,70
"23.21.62.199",5222,"172.16.133.71",52729,71,12043,320,0,0,37,9270,34,2773,1.066589,295.10216499999996,251,75
"23.21.62.199",5222,"172.16.133.39",49282,75,12214,321,0,0,37,9556,38,2658,1.0675729999999999,297.51364800000005,256,71
"23.21.62.199",5222,"172.16.133.63",49228,102,29420,322,0,0,53,26006,49,3414,1.068655,294.349015,706,92
"23.21.62.199",5222,"172.16.133.163",1121,63,10248,323,0,0,32,8072,31,2176,1.068878,276.709764,233,62
"23.21.62.199",5222,"172.16.133.18",49357,72,12577,324,0,0,36,9602,36,2975,1.069028,276.53571,277,86
"204.236.224.158",5222,"172.16.133.82",54098,78,12706,325,0,0,38,9928,40,2778,1.0698509999999999,286.66955199999995,277,77
"204.236.224.158",5222,"172.16.133.120",49224,64,10308,326,0,0,32,8072,32,2236,1.069982,277.046244,233,64
"204.236.224.158",5222,"172.16.133.36",63693,74,15783,327,0,0,37,13230,37,2553,1.071047,276.50938299999996,382,73
"204.236.224.158",5222,"172.16.133.76",57695,74,12054,328,0,0,37,9312,37,2742,1.071178,281.88817700000004,264,77
"54.235.187.196",443,"172.16.133.26",53149,210,101648,329,0,0,120,26420,90,75228,1.072859,297.610643,710,2022
"172.16.133.29",60773,"54.243.68.206",80,3,180,330,0,0,2,120,1,60,1.074931,0.07035099999999983,13645,6822
"172.16.133.29",60774,"54.243.68.206",80,3,180,331,0,0,2,120,1,60,1.075015,0.07220399999999993,13295,6647
"172.16.133.29",60786,"208.47.254.83",80,3,180,332,0,0,2,120,1,60,1.075067,0.07021199999999994,13672,6836
"172.16.133.29",60776,"23.15.129.231",80,4,240,333,0,0,2,120,2,120,1.075119,0.07288400000000017,13171,13171
"172.16.133.29",60775,"23.15.129.231",80,3,180,334,0,0,2,120,1,60,1.075169,0.07104299999999997,13512,6756
"172.16.133.29",60777,"23.15.129.231",80,3,180,335,0,0,2,120,1,60,1.075169,0.07098300000000002,13524,6762
"172.16.133.29",60779,"23.15.129.231",80,4,240,336,0,0,2,120,2,120,1.075268,0.0728390000000001,13179,13179
"172.16.133.29",60778,"23.15.129.231",80,3,180,337,0,0,2,120,1,60,1.075269,0.07101200000000008,13518,6759
"172.16.133.29",60783,"23.0.52.46",80,3,180,338,0,0,2,120,1,60,1.075349,0.07080599999999992,13558,6779
"172.16.133.29",60784,"23.0.52.46",80,3,180,339,0,0,2,120,1,60,1.075401,0.07176699999999991,13376,6688
"172.16.133.29",60785,"23.0.52.46",80,3,180,340,0,0,2,120,1,60,1.075403,0.07081199999999988,13557,6778
"172.16.133.29",60788,"64.94.107.46",80,4,240,341,0,0,2,120,2,120,1.075451,0.08155299999999999,11771,11771
"172.16.133.29",60787,"64.94.107.46",80,4,240,342,0,0,2,120,2,120,1.07553,0.08152799999999982,11775,11775
"172.16.133.29",60790,"173.194.43.57",80,3,180,343,0,0,2,120,1,60,1.075584,0.08432099999999987,11385,5692
"172.16.133.29",60789,"173.194.43.57",80,4,240,344,0,0,2,120,2,120,1.075634,0.08512699999999995,11277,11277
"172.16.133.29",60780,"50.17.220.219",80,3,180,345,0,0,2,120,1,60,1.075685,0.08855600000000008,10840,5420
"172.16.133.29",60781,"50.17.220.219",80,3,180,346,0,0,2,120,1,60,1.075686,0.09014000000000011,10650,5325
"172.16.133.29",60782,"206.33.41.253",80,2,120,347,0,0,1,60,1,60,1.075779,0.08668600000000004,5537,5537
"172.16.133.29",60792,"206.33.41.253",80,4,240,348,0,0,2,120,2,120,1.075829,0.08748900000000015,10972,10972
"172.16.133.29",60791,"206.33.41.253",80,3,180,349,0,0,2,120,1,60,1.075831,0.08739699999999995,10984,5492
"172.16.133.29",60793,"206.33.41.253",80,3,180,350,0,0,2,120,1,60,1.075899,0.08742099999999997,10981,5490
"172.16.133.29",60794,"206.33.41.253",80,3,180,351,0,0,2,120,1,60,1.075953,0.08645900000000006,11103,5551
"172.16.133.29",60797,"64.94.107.11",80,4,240,352,0,0,2,120,2,120,1.076025,0.08388200000000001,11444,11444
"172.16.133.29",60796,"64.94.107.11",80,4,240,353,0,0,2,120,2,120,1.076076,0.08389099999999994,11443,11443
"172.16.133.29",60800,"138.108.7.20",80,3,180,354,0,0,2,120,1,60,1.076141,0.15686599999999995,6119,3059
"172.16.133.29",60798,"138.108.7.20",80,3,180,355,0,0,2,120,1,60,1.076191,0.15430300000000008,6221,3110
"172.16.133.29",60805,"173.194.43.45",80,3,180,356,0,0,2,120,1,60,1.076243,0.08359699999999992,11483,5741
"172.16.133.29",60804,"173.194.43.45",80,3,180,357,0,0,2,120,1,60,1.076294,0.08453999999999984,11355,5677
"172.16.133.29",60802,"216.52.242.80",80,3,180,358,0,0,2,120,1,60,1.076295,0.15578500000000006,6162,3081
"172.16.133.29",60801,"216.52.242.80",80,3,180,359,0,0,2,120,1,60,1.076343,0.15666099999999994,6127,3063
"172.16.133.29",60803,"216.52.242.80",80,3,180,360,0,0,2,120,1,60,1.076419,0.15744099999999994,6097,3048
"172.16.133.20",62287,"172.16.139.250",5440,12,1142,361,0,0,12,1142,0,0,1.076915,0.014433999999999836,632949,0
"172.16.133.84",58698,"64.90.204.229",443,2,120,362,0,0,1,60,1,60,1.083231,0.1376949999999999,3485,3485
"172.16.133.132",44310,"98.138.19.88",80,10,1681,363,0,0,5,733,5,948,1.106403,0.22002900000000003,26651,34468
"172.16.133.28",65272,"172.16.139.250",5440,12,1142,364,0,0,12,1142,0,0,1.108926,0.0062189999999999745,1469046,0
"172.16.133.50",50678,"96.43.146.22",443,8,2782,366,0,0,4,2525,4,257,1.129423,0.06969099999999995,289850,29501
"172.16.133.99",55982,"172.16.139.250",5440,10,1022,367,0,0,10,1022,0,0,1.13429,0.016350000000000087,500061,0
"172.16.133.57",59182,"64.74.80.185",443,457,41434,368,0,0,304,25762,153,15672,1.140899,298.031774,691,420
"172.16.133.57",59184,"216.115.216.98",443,457,41434,369,0,0,304,25762,153,15672,1.1409,298.019458,691,420
"172.16.133.57",59186,"216.219.115.160",443,457,41434,370,0,0,304,25762,153,15672,1.140902,298.033536,691,420
"172.16.133.57",59187,"216.115.217.198",443,457,41434,371,0,0,304,25762,153,15672,1.140903,298.033536,691,420
"172.16.133.114",55076,"216.137.33.161",80,60,20700,372,0,0,40,11820,20,8880,1.142946,285.690856,330,248
"98.209.196.102",34603,"172.16.133.78",58806,185,15421,373,0,0,91,8653,94,6768,1.145281,297.325568,232,182
"172.16.133.118",57944,"216.115.217.201",443,217,24767,374,0,0,103,12266,114,12501,1.145494,298.38651600000003,328,335
"172.16.133.118",57946,"216.115.217.210",443,219,25004,375,0,0,104,12332,115,12672,1.146153,298.38541899999996,330,339
"68.33.218.83",45301,"172.16.133.78",49608,172,31164,376,0,0,88,24998,84,6166,1.148645,273.87203900000003,730,180
"172.16.133.87",60116,"172.16.139.250",5440,12,1142,377,0,0,12,1142,0,0,1.156467,0.006402000000000019,1427054,0
"67.228.168.221",80,"172.16.133.126",57660,93,5592,378,0,0,59,3546,34,2046,1.1565699999999999,291.53484000000003,97,56
"172.16.133.132",52333,"98.139.240.23",80,9,1654,379,0,0,5,1036,4,618,1.159776,0.1042050000000001,79535,47444
"216.115.208.199",443,"172.16.133.35",49522,17,1237,380,0,0,8,604,9,633,1.165719,37.165443999999994,130,136
"172.16.133.35",49910,"172.16.139.250",5440,12,1142,381,0,0,12,1142,0,0,1.169711,0.014448000000000016,632336,0
"172.16.133.116",53124,"172.16.139.250",5440,10,1022,382,0,0,10,1022,0,0,1.173867,0.006836999999999982,1195846,0
"96.242.17.13",60086,"172.16.133.78",59001,223,18889,383,0,0,117,11280,106,7609,1.180117,286.81906200000003,314,212
"172.16.133.116",53125,"172.16.139.250",5440,12,1142,384,0,0,12,1142,0,0,1.181683,0.006440000000000001,1418633,0
"172.16.133.116",53126,"172.16.139.250",5440,12,1142,385,0,0,12,1142,0,0,1.1890830000000001,0.0062189999999999745,1469046,0
"172.16.133.84",58730,"172.16.139.250",5440,10,1022,386,0,0,10,1022,0,0,1.1953,0.005663999999999891,1443502,0
"172.16.133.110",45711,"74.125.226.222",443,6,1564,387,0,0,4,1031,2,533,1.216431,1.6495860000000002,5000,2584
"172.16.133.57",59178,"216.115.208.199",443,551,164564,388,0,0,267,102150,284,62414,1.222091,289.37507000000005,2824,1725
"173.194.76.125",5222,"172.16.133.21",57524,10,973,389,0,0,5,613,5,360,1.224455,247.08341199999998,19,11
"172.16.133.78",58383,"63.73.131.68",80,6,360,390,0,0,3,180,3,180,1.228069,33.851808000000005,42,42
"172.16.133.45",61077,"157.56.234.118",443,10,775,391,0,0,5,475,5,300,1.244924,240.061375,15,9
"172.16.133.56",49600,"172.16.139.250",5500,258,134956,392,0,0,258,134956,0,0,1.252045,240.19455599999998,4494,0
"132.245.2.22",443,"172.16.133.66",53705,29,4450,393,0,0,16,3664,13,786,1.254377,257.65024400000004,113,24
"172.16.133.49",55705,"172.16.139.250",5440,10,1022,394,0,0,10,1022,0,0,1.273797,0.014817999999999998,551761,0
"67.228.168.221",80,"172.16.133.126",57848,90,5406,395,0,0,59,3540,31,1866,1.282839,291.4242,97,51
"107.22.210.163",5222,"172.16.133.118",56698,74,12374,396,0,0,37,9832,37,2542,1.2956940000000001,284.15007299999996,276,71
"96.43.146.22",443,"172.16.133.55",57079,58,32928,397,0,0,24,5178,34,27750,1.296502,298.58795100000003,138,743
"172.16.133.95",56883,"172.16.139.250",5440,12,1142,398,0,0,12,1142,0,0,1.3095430000000001,0.005976999999999899,1528526,0
"216.219.115.183",443,"172.16.133.85",51695,187,25495,399,0,0,101,14936,86,10559,1.32458,196.902382,606,429
"172.16.133.132",38640,"98.139.134.187",80,15,8483,400,0,0,8,942,7,7541,1.324941,0.18368399999999996,41026,328433
"216.219.115.183",443,"172.16.133.37",60482,184,24860,401,0,0,98,14836,86,10024,1.325752,196.884699,602,407
"67.217.64.100",443,"172.16.133.26",53039,244,27201,402,0,0,123,13374,121,13827,1.327486,298.19762,358,370
"67.217.64.100",443,"172.16.133.36",64955,253,30582,403,0,0,125,14862,128,15720,1.327617,298.47745100000003,398,421
"216.219.115.160",443,"172.16.133.85",51697,152,17134,404,0,0,80,8812,72,8322,1.328648,196.89732,358,338
"69.132.122.65",49560,"172.16.133.90",51477,129,10068,405,0,0,72,5988,57,4080,1.328865,298.575374,160,109
"216.219.115.160",443,"172.16.133.37",60484,151,16979,406,0,0,79,8752,72,8227,1.329049,196.880583,355,334
"172.16.133.66",58182,"74.125.226.214",443,441,178649,407,0,0,187,100323,254,78326,1.336417,286.874296,2797,2184
"172.16.133.92",57611,"172.16.139.250",5440,10,1022,408,0,0,10,1022,0,0,1.337108,0.005696000000000145,1435393,0
"67.217.64.54",443,"172.16.133.53",53645,217,24761,409,0,0,114,12501,103,12260,1.337269,298.268253,335,328
"67.217.64.54",443,"172.16.133.60",62040,217,24688,410,0,0,113,12552,104,12136,1.337482,295.096431,340,329
"172.16.133.56",60851,"67.217.66.54",443,460,37110,411,0,0,306,23096,154,14014,1.33841,298.224746,619,375
"172.16.133.56",60847,"67.217.65.54",443,466,37470,412,0,0,306,23096,160,14374,1.338412,298.224743,619,385
"172.16.133.56",60850,"67.217.64.54",443,466,37470,413,0,0,306,23096,160,14374,1.3384610000000001,298.228694,619,385
"184.73.255.87",5222,"172.16.133.57",59155,66,11244,414,0,0,33,8696,33,2548,1.340852,285.375379,243,71
"67.217.64.97",443,"172.16.133.56",60854,114,8623,415,0,0,57,4273,57,4350,1.34235,293.097753,116,118
"172.16.133.120",52113,"96.43.146.164",443,276,213353,416,0,0,111,36446,165,176907,1.35439,270.380481,1078,5234
"172.16.133.37",60245,"96.43.146.22",443,9,557,417,0,0,4,240,5,317,1.355134,76.912228,24,32
"172.16.133.29",60817,"172.16.139.250",5440,10,1022,418,0,0,10,1022,0,0,1.355805,0.009694000000000091,843408,0
"172.16.133.44",64674,"172.16.139.250",5440,10,1022,419,0,0,10,1022,0,0,1.362384,0.009881999999999946,827362,0
